1000,1467164272.122783,1467164274.229961,0:00:02.11,Cardiac screening,33,Not found,Not found,3,24961617,"Prevalence of abnormal ECGs in male soccer players decreases with the Seattle criteria, but is still high.","[['Berge HM', 'Oslo Sports Trauma Research Center, Norwegian School of Sport Sciences, Oslo, Norway.'], ['Gjesdal K', 'Cardiology Department, Oslo University Hospital, Oslo, Norway.; Institute of Clinical Medicine, University of Oslo, Oslo, Norway.'], ['Andersen TE', 'Oslo Sports Trauma Research Center, Norwegian School of Sport Sciences, Oslo, Norway.'], ['Solberg EE', 'Department of Internal Medicine, Diakonhjemmet Hospital, Oslo, Norway.'], ['Steine K', 'Institute of Clinical Medicine, University of Oslo, Oslo, Norway.; Cardiology Department, Akershus University Hospital, L\xc3\xb8renskog, Norway.']]","[u'Oslo Sports Trauma Research Center, Norwegian School of Sport Sciences, Oslo, Norway.', u'Cardiology Department, Oslo University Hospital, Oslo, Norway.', u'Institute of Clinical Medicine, University of Oslo, Oslo, Norway.', u'Department of Internal Medicine, Diakonhjemmet Hospital, Oslo, Norway.', u'Cardiology Department, Akershus University Hospital, L\xf8renskog, Norway.']",Scandinavian journal of medicine & science in sports,Scand J Med Sci Sports,Not found,"['Adolescent', 'Adult', 'Echocardiography*', 'Electrocardiography*', 'False Negative Reactions', 'Heart/physiopathology*', 'Heart Diseases/physiopathology*', 'Heart Diseases/ultrasonography*', 'Humans', 'Male', 'Practice Guidelines as Topic', 'Sensitivity and Specificity', 'Soccer/physiology*', 'Young Adult']",Scand J Med Sci Sports. 2015 Aug;25(4):501-8. doi: 10.1111/sms.12274. Epub 2014 Jun 24.,2015-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/24961617,http://dx.doi.org/10.1111/sms.12274
1000,1467164272.602362,1467164274.637458,0:00:02.04,Cardiac screening,33,Not found,Not found,9,23510265,Precordial R wave height does not correlate with echocardiographic findings in boys with Duchenne muscular dystrophy.,"[['Thrush PT', ""The Heart Center, Nationwide Children's Hospital, Columbus, Ohio, USA; Department of Pediatrics, The Ohio State University, Columbus, Ohio, USA.""], ['Edward N', 'Not found'], ['Flanigan KM', 'Not found'], ['Mendell JR', 'Not found'], ['Allen HD', 'Not found']]","[u""The Heart Center, Nationwide Children's Hospital, Columbus, Ohio, USA; Department of Pediatrics, The Ohio State University, Columbus, Ohio, USA.""]",Congenital heart disease,Congenit Heart Dis,"[u'Comparative Study', u'Research Support, N.I.H., Extramural']","['Adolescent', 'Adult', 'Age Factors', 'Cardiomyopathies/diagnosis*', 'Cardiomyopathies/etiology', 'Cardiomyopathies/physiopathology', 'Cardiomyopathies/ultrasonography', 'Child', 'Child, Preschool', 'Echocardiography*', 'Electrocardiography*', 'Humans', 'Infant', 'Linear Models', 'Male', 'Muscular Dystrophy, Duchenne/complications*', 'Muscular Dystrophy, Duchenne/diagnosis', 'Myocardial Contraction', 'Predictive Value of Tests', 'Sex Factors', 'Stroke Volume', 'Ventricular Dysfunction, Left/diagnosis', 'Ventricular Dysfunction, Left/etiology', 'Ventricular Dysfunction, Left/physiopathology', 'Ventricular Function, Left', 'Ventricular Remodeling', 'Young Adult']",Congenit Heart Dis. 2013 Nov-Dec;8(6):561-7. doi: 10.1111/chd.12049. Epub 2013 Mar 20.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/23510265,http://dx.doi.org/10.1111/chd.12049
1000,1467164272.335479,1467164274.911108,0:00:02.58,Cardiac screening,33,Not found,Not found,13,22161434,Cardiac testing for coronary artery disease in potential kidney transplant recipients.,"[['Wang LW', ""Department of Cardiology, St Vincent's Hospital, Darlinghurst, NSW, Australia, 2010.""], ['Fahim MA', 'Not found'], ['Hayen A', 'Not found'], ['Mitchell RL', 'Not found'], ['Baines L', 'Not found'], ['Lord S', 'Not found'], ['Craig JC', 'Not found'], ['Webster AC', 'Not found']]","[u""Department of Cardiology, St Vincent's Hospital, Darlinghurst, NSW, Australia, 2010.""]",The Cochrane database of systematic reviews,Cochrane Database Syst Rev,"[u'Meta-Analysis', u'Review']","['Coronary Angiography/standards*', 'Coronary Artery Disease/diagnosis*', 'Coronary Artery Disease/etiology', 'Heart Function Tests/methods*', 'Heart Function Tests/standards', 'Humans', 'Kidney Failure, Chronic/complications*', 'Kidney Transplantation*', 'Pancreas Transplantation', 'Reference Standards']",Cochrane Database Syst Rev. 2011 Dec 7;(12):CD008691. doi: 10.1002/14651858.CD008691.pub2. Review.,2011-12-07 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22161434,http://dx.doi.org/10.1002/14651858.CD008691.pub2
1000,1467164274.638424,1467164276.790872,0:00:02.15,Cardiac screening,33,Not found,Not found,22,15614849,Routine fetal cardiac screening: what are we doing and what should we do?,"[['Sharland G', ""Fetal Cardiology Unit, Guy's Hospital, London, UK. Gurleen.sharland@gstt.sthames.nhs.uk""]]","[u""Fetal Cardiology Unit, Guy's Hospital, London, UK. Gurleen.sharland@gstt.sthames.nhs.uk""]",Prenatal diagnosis,Prenat Diagn,[u'Review'],"['Diagnostic Errors', 'Female', 'Fetal Diseases/ultrasonography*', 'Heart Defects, Congenital/ultrasonography*', 'Humans', 'Mass Screening', 'Medical Audit', 'Pregnancy', 'Sensitivity and Specificity', 'Ultrasonography, Prenatal/standards*']",Prenat Diagn. 2004 Dec 30;24(13):1123-9. Review.,2004-12-30 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/15614849,http://dx.doi.org/10.1002/pd.1069
1000,1467164274.230382,1467164277.394785,0:00:03.16,Cardiac screening,33,Not found,Not found,19,16374757,Cardiac screening examination of the fetus: guidelines for performing the 'basic' and 'extended basic' cardiac scan.,"[['International Society of Ultrasound in Obstetrics & Gynecology', 'Not found']]",Not found,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,Ultrasound Obstet Gynecol,[u'Practice Guideline'],"['Echocardiography/methods', 'Female', 'Fetal Diseases/diagnosis*', 'Heart Defects, Congenital/diagnosis*', 'Humans', 'Male', 'Physical Examination/methods', 'Prenatal Diagnosis/methods*']",Ultrasound Obstet Gynecol. 2006 Jan;27(1):107-13. No abstract available.,2006-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/16374757,http://dx.doi.org/10.1002/uog.2677
1000,1467164274.911722,1467164277.46387,0:00:02.55,Cardiac screening,33,Not found,Not found,14,21827543,Role of patent foramen ovale in migraine etiology and treatment: a review.,"[['Sharma A', 'George Washington University School of Medicine, Washington, DC, USA. hina246@gwmail.gwu.edu'], ['Gheewala N', 'Not found'], ['Silver P', 'Not found']]","[u'George Washington University School of Medicine, Washington, DC, USA. hina246@gwmail.gwu.edu']","Echocardiography (Mount Kisco, N.Y.)",Echocardiography,[u'Review'],"['Foramen Ovale, Patent/complications*', 'Foramen Ovale, Patent/physiopathology', 'Foramen Ovale, Patent/surgery', 'Humans', 'Migraine Disorders/etiology*', 'Migraine Disorders/physiopathology', 'Migraine Disorders/therapy']",Echocardiography. 2011 Sep;28(8):913-7. doi: 10.1111/j.1540-8175.2011.01460.x. Epub 2011 Aug 9. Review.,2011-09-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/21827543,http://dx.doi.org/10.1111/j.1540-8175.2011.01460.x
1000,1467164273.799924,1467164277.724172,0:00:03.92,Cardiac screening,33,Not found,Not found,16,19563485,Assessment of cardiovascular risk in waiting-listed renal transplant patients: a single center experience in 558 cases.,"[['Leonardi G', 'Renal Transplantation Unit, Nephrology, Dialysis and Transplantation Division, S. Giovanni Battista Hospital, Turin, Italy. leonardigl@hotmail.com'], ['Tamagnone M', 'Not found'], ['Ferro M', 'Not found'], ['Tognarelli G', 'Not found'], ['Messina M', 'Not found'], ['Giraudi R', 'Not found'], ['Fop F', 'Not found'], ['Picciotto G', 'Not found'], ['Biancone L', 'Not found'], ['Segoloni GP', 'Not found']]","[u'Renal Transplantation Unit, Nephrology, Dialysis and Transplantation Division, S. Giovanni Battista Hospital, Turin, Italy. leonardigl@hotmail.com']",Clinical transplantation,Clin Transplant,Not found,"['Adult', 'Aged', 'Algorithms', 'Cardiovascular Diseases/etiology*', 'Cardiovascular Diseases/physiopathology', 'Dipyridamole', 'Exercise Test', 'Female', 'Humans', 'Italy', 'Kidney Failure, Chronic/complications', 'Kidney Failure, Chronic/surgery*', 'Kidney Transplantation*', 'Male', 'Middle Aged', 'Prognosis', 'Retrospective Studies', 'Risk Factors', 'Survival Rate', 'Treatment Outcome', 'Waiting Lists*']",Clin Transplant. 2009 Sep-Oct;23(5):653-9. doi: 10.1111/j.1399-0012.2009.01018.x. Epub 2009 Jun 26.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/19563485,http://dx.doi.org/10.1111/j.1399-0012.2009.01018.x
1000,1467164277.395257,1467164279.424129,0:00:02.03,Cardiac screening,33,Not found,Not found,20,16142825,Targeted mid-trimester ultrasound examination: how does fetal anatomic visualization depend upon the duration of the scan?,"[['Catanzarite V', ""Division of Maternal Fetal Medicine and Sharp/Children's Prenatal Diagnostic Center, San Diego, CA 92123, USA. Vcatanza@AOL.com""], ['Delaney K', 'Not found'], ['Wolfe S', 'Not found'], ['Dowling D', 'Not found'], ['Daneshmand S', 'Not found'], ['Cousins L', 'Not found'], ['Poeltler D', 'Not found']]","[u""Division of Maternal Fetal Medicine and Sharp/Children's Prenatal Diagnostic Center, San Diego, CA 92123, USA. Vcatanza@AOL.com""]",Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,Ultrasound Obstet Gynecol,Not found,"['Aortic Valve/embryology', 'Aortic Valve/ultrasonography', 'Echocardiography', 'Female', 'Fetal Diseases/diagnosis*', 'Head/embryology', 'Head/ultrasonography', 'Humans', 'Predictive Value of Tests', 'Pregnancy', 'Pregnancy Trimester, Second', 'Pulmonary Valve/embryology', 'Pulmonary Valve/ultrasonography', 'Retrospective Studies', 'Spine/embryology', 'Spine/ultrasonography', 'Time Factors', 'Ultrasonography, Prenatal/methods*', 'Viscera/embryology', 'Viscera/ultrasonography']",Ultrasound Obstet Gynecol. 2005 Oct;26(5):521-6.,2005-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/16142825,http://dx.doi.org/10.1002/uog.1953
1000,1467164277.464506,1467164280.001627,0:00:02.54,Cardiac screening,33,Not found,Not found,15,20584036,Isolation of the left subclavian artery from the pulmonary artery in a patient with CHARGE association.,"[['Bech AP', 'Radboud University Nijmegen Medical Centre, Nijmegen, The Netherlands. annekebech@hotmail.com'], ['op den Akker J', 'Not found'], ['Matthijsse PR', 'Not found']]","[u'Radboud University Nijmegen Medical Centre, Nijmegen, The Netherlands. annekebech@hotmail.com']",Congenital anomalies,Congenit Anom (Kyoto),[u'Case Reports'],"['CHARGE Syndrome/radiography*', 'Ductus Arteriosus, Patent/radiography', 'Fatal Outcome', 'Humans', 'Infant, Newborn', 'Male', 'Pulmonary Artery/abnormalities', 'Pulmonary Artery/radiography*', 'Subclavian Artery/abnormalities', 'Subclavian Artery/radiography*']",Congenit Anom (Kyoto). 2010 Sep;50(3):200-2. doi: 10.1111/j.1741-4520.2010.00283.x. Epub 2010 Jun 24.,2010-09-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/20584036,http://dx.doi.org/10.1111/j.1741-4520.2010.00283.x
1000,1467164277.726084,1467164280.416303,0:00:02.69,Cardiac screening,33,Not found,Not found,17,19035539,Cardiac screening by STIC: can sonologists performing the 20-week anomaly scan pick up outflow tract abnormalities by scrolling the A-plane of STIC volumes?,"[['Paladini D', 'Department of Gynecology and Obstetrics, University Federico II of Naples, Naples, Italy. paladini@unina.it'], ['Sglavo G', 'Not found'], ['Greco E', 'Not found'], ['Nappi C', 'Not found']]","[u'Department of Gynecology and Obstetrics, University Federico II of Naples, Naples, Italy. paladini@unina.it']",Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,Ultrasound Obstet Gynecol,Not found,"['Algorithms', 'Cardiac Volume/physiology', 'Clinical Competence*', 'Congenital Abnormalities', 'Echocardiography, Four-Dimensional/methods*', 'Female', 'Fetal Diseases/ultrasonography*', 'Fetal Heart/embryology', 'Fetal Heart/pathology', 'Fetal Heart/ultrasonography*', 'Heart Defects, Congenital/pathology', 'Heart Defects, Congenital/ultrasonography*', 'Humans', 'Pregnancy', 'Pregnancy Trimester, Second', 'Prospective Studies', 'Ultrasonography, Prenatal/methods*', 'Ventricular Outflow Obstruction/ultrasonography*']",Ultrasound Obstet Gynecol. 2008 Dec;32(7):865-70. doi: 10.1002/uog.6261.,2008-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/19035539,http://dx.doi.org/10.1002/uog.6261
1000,1467164276.799373,1467164280.4167,0:00:03.62,Cardiac screening,33,Not found,Not found,23,15614845,Does nuchal translucency have a role in fetal cardiac screening?,"[['Hyett J', ""Harris Birthright Research Centre for Fetal Medicine, King's College Hospital, Denmark Hill, London UK. jon@fetalmedicine.com""]]","[u""Harris Birthright Research Centre for Fetal Medicine, King's College Hospital, Denmark Hill, London UK. jon@fetalmedicine.com""]",Prenatal diagnosis,Prenat Diagn,[u'Review'],"['Chromosome Aberrations*', 'Female', 'Fetal Diseases/ultrasonography*', 'Heart Defects, Congenital/ultrasonography*', 'Humans', 'Mass Screening/methods', 'Nuchal Translucency Measurement*', 'Pregnancy', 'Ultrasonography, Prenatal']",Prenat Diagn. 2004 Dec 30;24(13):1130-5. Review.,2004-12-30 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/15614845,http://dx.doi.org/10.1002/pd.1070
