16046365,1
16244510,1
3910679,1
3766365,1
16026656,1
6615094,1
2187982,1
2612495,3
8937535,3
10563619,3
2498073,3
2127016,3
8232944,3
8112232,3
17938371,3
18077797,3
8505632,3
8453943,3
162674,0.5
20854342,0.5
3633511,0.5
2300341,0.5
1767176,0.5
14556770,0.5
20640949,3.5
21677766,3.5
11851640,3.5
19552750,3.5
21354671,3.5
20887608,3.5
16107989,3.5
11469941,3.5
20883060,3.5
21704360,3.5
2200380,3.5
10665890,3.5
6380858,3.5
16522892,3.5
3958683,3.5
15294086,3.5
22521201,3.5
17272285,3.5
11990232,3.5
9230143,3.5
9640129,3.5
17588243,3.5
21211865,3.5
17332210,3.5
17320942,3.5
22080794,3.5
4627811,3.5
16170757,3.5
20087195,3.5
18719760,3.5
9154850,3.5
11371411,3.5
15136288,3.5
19357529,3.5
18351473,3.5
20185272,3.5
19300114,3.5
15983308,3.5
22644587,3.5
21909946,3.5
18928735,3.5
22130748,3.5
16377361,3.5
8722429,3.5
10051255,3.5
21511454,3.5
11167354,3.5
16207375,3.5
12898489,3.5
10608477,3.5
21307692,3.5
5355362,3.5
17685733,3.5
73694,3.5
16188750,3.5
20956707,3.5
10086671,3.5
11502614,3.5
17452390,3.5
20733446,3.5
15815568,3.5
2193996,3.5
21209304,3.5
19348923,3.5
22971205,3.5
22101426,3.5
17880478,3.5
369673,3.5
20922510,3.5
21233431,3.5
18676516,3.5
11231831,3.5
8611831,3.5
9747403,3.5
19843062,3.5
22877814,3.5
19300186,3.5
10193067,3.5
20531208,3.5
12624628,3.5
17101639,3.5
19772596,3.5
11001084,3.5
18631255,3.5
22585883,3.5
15151791,3.5
16036495,3.5
16331115,3.5
18093505,3.5
19858174,3.5
22447014,3.5
10422481,3.5
21365405,3.5
11716197,3.5
21830265,3.5
18771876,3.5
21092191,3.5
17502632,3.5
11322670,3.5
18482454,3.5
22621795,3.5
14551096,3.5
15701763,3.5
16765100,3.5
19815286,3.5
19948623,3.5
18090049,3.5
18077833,3.5
17693890,3.5
20816187,3.5
6430689,3.5
14748894,3.5
10473477,3.5
18684418,3.5
15876285,3.5
20858878,3.5
21473965,3.5
12671780,3.5
18089983,3.5
21220657,3.5
14526206,3.5
15867495,3.5
15991756,3.5
18654867,3.5
17263651,3.5
21463520,3.5
15485755,3.5
48832,3.5
16042672,3.5
15751766,3.5
18645509,3.5
14768768,3.5
15655101,3.5
19694112,3.5
21384219,3.5
17605569,3.5
19911481,3.5
20220604,3.5
19436935,3.5
17056206,3.5
21119150,3.5
11897728,3.5
6270719,3.5
20418724,3.5
11115952,3.5
19477398,3.5
17472761,3.5
19933540,3.5
19620163,3.5
17932089,3.5
15842026,3.5
11372906,3.5
19139220,3.5
11247549,3.5
20500277,3.5
15040540,3.5
12350190,3.5
19919172,3.5
20534872,3.5
16916809,3.5
11206831,3.5
11289465,3.5
7953039,3.5
22239205,3.5
4073085,3
3906971,3
6360038,3
18475417,3
18476152,3
8649712,3
453256,3
2704510,3
8925979,3
1385635,3
8866384,3
7124839,3
6223528,3
3889748,3
3329963,3
7821833,3
2644594,3
6310464,3
3511419,3
2181119,3
3415207,3
4593619,3
12548209,3
1816396,3
1442917,3
2686919,3
2181689,3
9369820,3
2782336,3
3306943,3
10838268,3
8925987,3
12839630,3
1553603,3
8277478,3
2783262,3
3928820,0
4207990,0
8601999,0
1864478,0
7823066,0
3925335,0
8271538,0
8191881,0
6408500,0
2321293,3
21749629,3
11065032,3
3511958,3
19489810,3
7819846,3
6388776,3
8494832,3
12153648,3
1996888,3
11953726,3
7944533,3
8020902,3
10370679,3
12499786,3
14999693,3
9647029,3
17043424,3
16148557,3
12455806,3
8855179,3
3873389,3
8228122,3
9860409,3
7859964,3
1397884,3
9204405,3
8819554,3
14711847,3
8603220,3
24647296,3
21428195,3
23415615,3
21669894,3
9164777,3
10568870,3
16428355,3
7494655,3
10574854,3
22232305,3
18762508,3
24730361,3
19448377,3
15855243,3
17854995,3
14648521,3
11201419,3
15343351,3
22424877,3
25687147,3
12087649,3
11573063,3
7787595,3
14629524,3
9529467,3
14622610,3
9272803,3
9925903,3
14631163,3
11904624,3
21536607,3
24330983,3
26685099,3
21620644,3
23068310,3
23839984,3
17202604,3
17634178,3
22123473,3
15616486,3
19736028,3
15288082,3
20876596,3
15871991,3
17203281,3
9950311,3
10095141,3
23263970,3
26121725,3
8777660,3
8777661,3
10325795,3
16636358,3
15655442,3
8215552,3
22392168,3
9233974,3
10393997,3
16215340,3
12113325,3
25478418,3
18591525,3
21402628,3
26583940,3
24918475,3
21054600,3
8141214,4
7943066,4
16135835,4
9532991,4
9532992,4
9481194,4
11549996,4
11843370,4
15345866,4
7943103,4
2927860,4
2634614,2
6366725,2
11076326,2
11335749,2
9212042,2
19090549,4.5
8460615,4.5
16182685,4.5
16467348,4.5
17437826,3
15327613,3
8903550,3
16242695,3
21823854,3
9060084,3
2750828,3
2729386,3
16956331,3
7802070,3
8694079,3
10759276,3
15882720,3
11789743,3
16142556,3
8692511,3
11172123,3
7921936,3
9555556,3
565593,3
9916960,3
16956333,3
3727190,3
8801153,3
12074820,3
12547950,3
6360297,3
14632856,3
3377716,3
10411835,3
14530832,3
17180553,3
9246967,3
20096179,3
15627777,3
12707868,3
15295345,3
9357454,2
2140987,2
16799799,5
6340415,5
9351621,5
7746914,5
10596705,5
8636828,5
9301350,5
11156638,3
17954953,3
10333200,3
9692692,3
8536887,3
9616309,3
15709986,3
9922309,3
8881815,3
15017504,3
19009634,3
15704045,3
20686425,2
11902023,2
10711591,2
11259518,2
9114644,2
12388895,2
9041281,5
1287557,5
9803444,5
8140441,5
9465799,5
7573232,5
10492099,5
8030684,5
2491766,5
3524608,5
9150331,3
3035003,0
7767393,0
18227328,4
12145004,3
8650428,3
8139479,3
15624283,3
7595101,3
15149875,3
15698593,3
2058593,3
11395029,3
11522112,3
15330272,3
7159500,3
7585287,3
1551787,0
7960733,0
15567552,0
11279947,0
12167139,0
15613191,0
10403070,0
15705120,0
9673809,0
19667978,0
9069004,2
1889273,2
11500337,2
1650036,2
2655521,2
15699832,2
1540093,2
1524328,2
14522530,2
8304656,2
1734249,2
1351620,2
3168500,2
8403954,2
12379544,2
8135026,2
9137259,2
9137259,2
11967597,2
2023353,2
8617089,2
1469177,2
2225893,2
9731025,2
6470306,2
17146635,2
2689493,2
3033040,2
8989178,2
7795086,2
1429339,2
9086985,4
18834368,4
17264106,4
15955759,4
3176084,4
17360794,4
9341545,4
17612998,4
15130977,4
16102151,4
17156264,4
9869250,4
10582982,4
15573828,4
14818744,5
14819035,5
13386263,5
13207156,5
13194096,5
8945796,5
1493837,5
15415234,5
13026346,5
9219402,5
3918190,5
14821407,5
10737842,5
9270458,5
14821406,5
3057159,5
9051558,5
3302916,5
329949,5
14837911,5
6791155,5
10634735,5
14656841,5
19369404,4.5
3511372,4.5
1458919,4.5
18596121,4.5
7045314,4.5
10470708,4.5
1356175,4.5
4695164,4.5
18625633,4.5
7272867,4.5
6361759,4.5
14999109,4.5
3067098,4.5
4278104,4.5
950801,4.5
7985937,4.5
9569080,4.5
16932452,4.5
8815753,4.5
17981886,4.5
1106277,4.5
15919678,4.5
18003764,4.5
19478041,4.5
18713787,4.5
18801759,4.5
17699309,4.5
11863119,4.5
16221103,4.5
18214709,4.5
7920609,4.5
4104337,4.5
9886795,4.5
15082482,4.5
15155959,2
2531910,2
6362091,2
3551716,2
2158140,2
7477193,2
9174558,2
14421533,2
3962762,2
13969171,2
1742002,2
2550335,2
1962901,2
9565006,2
2847462,2
17702703,5
22819061,5
18955423,5
15574110,5
21788266,5
16634338,5
3142742,5
3560173,5
9099186,5
10768528,5
19624858,5
17535145,5
9756581,5
12920254,5
12971705,5
11812553,5
15704508,5
18036303,5
18036303,5
19509438,5
11991797,5
22577186,5
21110413,5
17613581,5
19176957,5
15290327,5
15482247,5
19969159,5
12392332,5
12194618,5
1409875,5
15293485,5
17426347,5
19821873,5
18955513,5
22120031,5
1559090,5
15759530,5
14970894,5
18780882,5
15730802,5
15730803,5
10828704,0
15113445,0
1478512,0
9745191,0
12540643,0
9532990,0
7900522,0
7485324,0
8517903,0
12576241,0
9579432,0
2049556,0
356523,0
6308441,0
1965007,0
2658574,0
6087753,0
7933535,0
7703926,0
8131635,0
3548626,0
6304203,0
12673406,0
10197802,0
9669812,0
10064240,0
10671332,0
1588260,0
16766594,0
1569339,0
7058815,0
7985709,0
11102422,0
7561177,0
10979947,0
7411865,0
8030161,0
8124207,0
3332568,0
10197802,0
7596933,0
19477503,1
16186525,1
10873185,1
7072559,1
9593407,3
2057968,3
1960828,3
1601536,1
3812057,1
8450096,1
6441794,1
16616450,1
15450636,1
3745596,1
2071729,1
19357315,1
21955873,1
7232346,1
11062273,2
8553408,2
9619701,2
9712921,2
9412611,2
6391343,5
1853618,5
20575920,5
6807524,1
11926936,1
3779274,1
19829199,1
16103032,1
7953031,1
4335894,1
164129,1
7982015,1
2303961,5
8671131,5
1390143,5
12359037,2
16648530,2
11579006,2
16585472,2
8929936,2
16933087,2
9865221,2
16836598,2
16452695,2
12836801,2
11525078,2
18620563,2
10171964,2
7561818,2
15370020,2
17852064,2
8426176,2
16575844,2
16498749,2
10535657,2
17497548,2
3993612,1
12146565,1
24132979,1
18768401,1
6726837,1
1274890,1
23535609,1
25639126,1
2816804,1
3048373,1
420135,1
2985353,1
6988788,1
3847473,1
6819028,1
6819029,1
17457158,0
15057739,0
11331472,0
8480272,0
17506001,0
7658819,0
9118789,0
9734938,4.5
12576946,4.5
10755499,4.5
7774238,4.5
18179721,4.5
1761642,4.5
8797612,4.5
12884156,4.5
10825037,4.5
3276446,4.5
7664546,4.5
8124953,4.5
8196140,4.5
1597023,4.5
1865542,4.5
3293080,4.5
3195529,4.5
16540956,4.5
3713101,4.5
12512504,4.5
6143965,4.5
6166128,4.5
1304766,4.5
8198341,4.5
9233735,4.5
15640628,4.5
8706447,4.5
15803051,4.5
10745332,4.5
12225613,4.5
1517923,4.5
18074471,4.5
2095647,4.5
1988827,4.5
3288723,5
7477798,5
6801218,5
6440704,5
3882899,5
24725797,3
21147414,3
11322842,3
19843340,3
23833620,3
11155022,3
16215330,3
11264915,3
15207999,3
16488895,3
24867893,3
21299184,3
23035006,3
19074232,3
17459741,3
10906914,3
18346622,3
24559813,3
15130569,3
22506236,3
23427384,3
6349560,5
4211056,5
417754,5
6103155,5
1523071,5
53370,5
328785,5
2862316,5
4206451,5
413639,5
8833025,0.5
8885595,0.5
15734179,0.5
15187799,0.5
10626618,0.5
11675816,0.5
11068889,0.5
18611713,2
9106017,2
15702045,2
14506028,2
8989332,2
Can't run EXECUTE. Wrong input line,2
15361722,2
7859421,2
9821420,2
10353511,2
10819344,2
10693993,2
10602721,2
8396099,2
6802412,2
12888586,2
8822290,2
8416502,2
16293317,2
3277153,2
9154538,2
15933563,2
6816006,2
9177961,2
12750572,2
6412508,2
8396100,2
12560149,2
10530579,2
1336892,2
8565983,2
3796171,2
8818847,2
8396101,2
3246170,2
9392401,2
15060689,2
19907042,3
16824832,3
15759023,3
9495267,3
16245247,3
19635148,3
9655655,3
14736007,3
237528,4
2235167,5
2405348,5
9153098,5
3108758,5
4038553,5
12456902,5
2248740,5
7103152,5
9494455,5
19671372,5
8282745,5
10431992,5
11174790,5
17145434,5
7654642,0
10601934,0
6379529,0
8203424,0
4061530,0
15478160,2
16495392,2
7019929,2
7023675,2
17265490,2
10555905,2
11934964,2
15501201,2
17233886,2
11548225,2
11548224,2
12374520,2
7002479,2
9638313,2
16324409,2
11214126,2
8135881,2
10693368,2
18283204,2
17516722,2
7008939,2
7128187,2
1913123,1
11797982,1
2107563,1
10496712,1
8793432,1
15898977,2
10371089,2
11994699,2
9722222,2
11906359,2
3170992,2
2677092,2
2406327,2
1370510,2
15876311,2
8863926,2
11421893,2
16433210,2
16461133,2
6355247,2
3537093,2
16159631,2
11467988,2
15347374,2
6181113,2
8198235,2
2809024,2
1443446,2
11149996,2
9257783,2
14631079,2
24240777,2
19058760,2
15662235,2
9056614,2
15731556,2
17324738,2
3354029,2
3354029,2
12865611,2
20536619,2
23713578,2
18396107,2
18360781,2
8352673,2
21676221,2
19797187,2
17903919,2
17903919,2
17903919,2
24003041,2
21316752,2
16682611,2
18667082,5
11710709,5
11578021,5
18386255,5
15517622,5
10607493,5
9476272,5
16136214,5
20013816,5
17043520,5
23365148,5
18570266,5
2060165,5
21455426,5
1855751,5
11789591,5
15315266,5
12622457,5
19678780,5
21309709,5
11143915,5
11932878,5
9433873,5
19288533,5
17974032,5
8810671,5
19682376,5
20179981,5
11603848,5
15330493,5
10769419,5
18667054,5
21060724,5
15588333,5
22022214,5
24944354,5
14609531,5
16195164,5
10535716,5
11228276,5
11112236,5
9459643,5
2965375,5
8865530,5
12232452,5
15159264,5
9827783,5
10823256,5
10647762,5
9821025,5
8594426,5
8594425,5
9268175,5
1325076,5
8810934,5
11074747,5
1646490,5
1346817,5
12888872,5
8391792,5
9278462,5
3932509,4.5
3892073,4.5
3882509,4.5
7455531,4.5
6706302,4.5
21326220,4.5
1459529,4.5
12806634,4.5
4079669,4.5
16206505,4.5
8315258,4.5
3539709,4.5
2195106,4.5
3285735,4.5
2672899,4.5
2833184,1
15517622,1
1913008,1
10852255,1
12610802,1
1954640,1
19687490,1
2758770,1
8214997,1
8081671,1
17907228,1
1375648,1
11950006,1
2673080,1
9566100,1
17697905,1
2509153,1
12124856,1
8252313,1
8912502,1
9150318,4
12583942,4
12564609,4
12068339,4
12850128,4
8882074,4
12206475,4
12970006,4
10208192,4
12379552,4
11316640,4
11948033,4
7570409,4
10525558,4
12449166,4
3582928,3
3311064,3
16814225,3
10483698,3
10687569,3
1444727,5
8809502,5
12746087,5
7714514,5
15730347,5
15730346,5
11137283,5
7484983,5
16730924,5
2492422,5
3514688,5
3441016,5
3308977,5
8308936,5
7635993,5
7931205,5
1609038,5
9359980,5
15764421,5
1319961,5
1444728,5
12757969,5
15784063,5
8745134,5
15913920,5
2701323,5
17613964,5
8556967,5
3276670,5
12884887,5
16461866,5
11418225,5
18551884,5
1862788,5
21266301,5
16426990,1
11676995,1
19251798,1
12550014,1
7595610,1
7911921,1
21513604,1
16085730,1
16299118,1
15083762,1
2702242,0
9357205,0
16106314,0
7849885,0
8365298,0
10208945,0
19253506,0
12412864,0
6428582,0
8449049,0
8345434,0
10753248,0
7741566,0
3191761,0
2259825,0
7741574,0
2677624,0
10920157,0
9228352,0
9588637,0
9827736,0
2707058,0
3342656,0
1616194,0
8858649,0
8246650,3
22776019,3
12391494,3
781439,3
17942873,3
10593672,3
321508,0
3301493,0
10945510,0
7454926,0
2284328,0
11881837,0
2044398,0
3303424,2
10717010,2
12743557,2
3113973,3
23175561,3
1460700,3
11679932,3
7195247,3
3934451,3
18838149,3
971005,3
3897559,3
20350194,3
2499203,3
3140683,3
12224581,3
519476,3
6882062,3
3938926,3
10068597,3
7195257,3
7016124,3
6369651,3
19281636,3
3970303,3
2117858,3
3126306,3
15642971,3
12404164,3
3104624,3
15270928,1
8892128,1
2285437,1
9024115,1
13906286,1
16150265,1
7703876,1
3208665,1
11115000,1
1250282,1
3541714,1
2205947,1
3823636,1
2036818,1
3948545,1
2184994,1
15001463,1
6971190,4
25271727,4
5338377,4
8299789,1
18687718,1
2245833,1
2707458,1
2204251,1
6874307,1
3104096,1
7980301,0
2116678,0
12584541,0
17805077,0
17301436,0
1642520,0
10325893,0
18684843,0
16400466,0
11518437,0
1995211,0
8748052,0
14529095,0
17091416,4
19175963,4
16966110,4
11802511,4
17963050,4
18978107,4
1624722,4
16854694,2
9215204,2
2372330,2
16860496,2
3524234,2
8169910,2
319477,0
329323,0
4608709,0
799401,0
6356386,0
4989691,0
6805002,0
4214658,0
1112170,0
319967,0
345313,0
4591853,0
7043498,0
4214674,0
4606115,0
7011468,0
7093596,0
2694767,0
349428,0
3902105,0
7046898,0
4558783,0
6387105,0
329324,0
7035441,0
9041301,1.6666666666666667
1345129,1.6666666666666667
7294185,1
1862210,1
3453428,1
3227054,1
1883257,1
7156285,1
15003147,1
7806684,1
8027415,1
9138435,1
9829650,1
9829650,1
6436897,1
21457973,3
20577748,3
21114583,3
21755338,3
7926135,3
7926135,3
15070878,3
12137881,3
1534881,3
1534881,3
9757875,3
9757875,3
16169420,3
15472166,3
9262275,3
9262275,3
19956961,3
17908411,3
17908411,3
2943752,2
10065780,2
8701785,2
1827125,2
9935128,2
1651860,1
7666122,1
1660824,1
11266417,1
8818850,1
9802626,1
8396086,1
12526069,1
1324645,1
10048679,1
8818851,1
20693248,3
15463808,3
7663659,3
8564129,3
8874241,3
19996349,3
16274485,3
15390350,3
8317790,3
8100928,3
10862158,3
16236891,3
7663660,3
12701940,3
8665055,3
16912619,5
15385657,5
15013613,5
7630673,5
12511310,5
17523767,5
14143276,5
5337049,5
17305661,5
8628614,5
8649914,5
8649915,5
8649914,5
8649914,5
8688774,5
15942511,5
9068309,5
8466237,5
4889356,5
8634728,5
9709042,5
9709042,5
9709042,5
8022437,5
8632929,5
9613912,5
6688500,5
3285638,5
368299,5
11732953,5
8439075,5
4601294,5
11099587,5
10365355,5
9516095,5
5324105,5
5324105,5
5324105,5
16624882,5
2754562,5
1356176,5
9599521,5
7161115,5
23968744,3
558739,3
6848932,3
1979363,3
1979363,3
839326,3
16061595,3
7234386,3
6864403,3
11124286,5
8604728,5
8008342,5
11740214,5
8238220,5
1497518,5
3631181,5
8116741,5
11520747,5
10188901,5
24375296,5
10076618,5
8053740,5
18669424,5
20409751,5
16574546,5
18463957,5
8120720,2
16163366,2
9512207,3
3881220,3
8448257,3
10404442,5
17490753,5
11097068,5
19147637,5
18410212,5
15725200,5
16463756,5
9763051,5
17666608,5
9892887,5
14629776,5
11844507,5
10977833,5
12765500,5
12387471,5
11053173,5
7575861,5
14511969,5
11282702,5
16877662,5
24965313,2
16305268,2
22282770,2
20102541,2
18231889,2
18947338,2
23369067,2
15733880,2
17999695,2
22722614,2
10078577,2
23640314,2
14995919,2
16521674,2
23895188,2
17364300,2
22694756,2
22364387,2
12188409,2
10830757,2
10099142,5
10212082,5
20046268,5
9831683,5
23791232,4
8176571,4
20013579,4
23973795,4
3081868,4
22674359,4
15987851,0
20608806,0
12952603,0
17293547,0
7660023,0
18294180,0
12727395,0
16953019,0
7795772,0
20129478,0
19031507,0
15384587,0
8264251,0
16182897,0
12153647,0
16885491,0
20043705,0
15456204,0
16882775,0
21278959,0
3684395,0
10361754,0
12042545,0
16128971,0
12515413,0
2321612,0
11089824,0
19181729,0
19436060,0
3228958,0
3519825,0
21353220,0
15530582,0
20846797,0
19278381,0
15687421,0
16188778,0
3742402,0
18486287,0
12431265,0
7757891,0
10977833,0
10217083,0
16536959,0
19239405,0
11155608,0
9852662,0
12000411,0
19854119,0
12648967,0
9764260,0
14685447,0
463534,0
17670909,0
20977715,0
20977715,0
20977715,0
20844187,0
20876551,0
15467529,0
11907946,2
208034,2
9693354,2
7569150,2
322905,2
8905602,2
7589641,2
172181,2
6268783,2
4605940,2
399315,2
6253303,2
6756151,2
2864532,2
1830636,2
4938602,2
10775738,2
6750325,2
7587218,2
10960627,2
10960627,2
7752005,2
2657423,2
7700763,2
8323356,2
9722255,2
9545359,2
12091294,2
1564153,2
3880879,5
7752005,5
1881718,5
2657423,5
17403842,5
7700763,5
2685220,5
8323356,5
2235226,5
8657520,5
9722255,5
2651132,5
1421877,5
9545359,5
23140612,5
12091294,5
9069060,5
15161992,5
14512180,5
22018333,4.5
19969158,4.5
20191481,4.5
23446065,4.5
14528526,4.5
17679735,4.5
7562763,4.5
8035399,4.5
20946990,4.5
22751025,4.5
16889999,4.5
22285609,4.5
20353551,4.5
17129925,4.5
16972811,4.5
17008336,4.5
23013162,4.5
20532650,4.5
22617632,4.5
22581278,4.5
20614235,4.5
19837206,4.5
22784212,4.5
21317775,4.5
22863206,4.5
21122269,4.5
15841606,4.5
18524298,4.5
16494565,4.5
21346020,4.5
11764222,4.5
23153388,4.5
23218844,4.5
21146930,4.5
20360151,4.5
16859516,4.5
11908576,4.5
8823699,4.5
20818876,4.5
23090719,4.5
8614771,4.5
12064847,4.5
20855168,4.5
22110946,4.5
15864643,5
4561296,5
22336574,5
12508081,5
17568152,5
15329742,5
10390266,5
2196355,5
10484801,5
10023787,5
9707853,5
16452355,5
15870666,5
9568218,5
12042579,5
7936832,5
11040164,5
10516393,5
11533345,5
11150359,5
10742018,5
8816210,5
9469999,5
15161992,5
8984701,5
10585975,5
15574629,5
2199642,5
16028649,5
373852,2
9024371,2
3139138,2
319876,2
319876,2
383024,2
3084954,2
638577,2
339993,2
8004299,2
2178964,2
794661,2
3310750,2
7031975,2
1106817,2
8709374,2
3892050,2
2190405,2
3881177,2
24593664,2
16340050,2
15295221,2
17985826,2
15121929,2
23830725,2
25323538,2
18429773,2
23054851,2
8361795,2
8627439,2
10685239,2
25637007,2
16208048,2
11045835,2
18991972,2
21721397,5
17661240,5
17166985,5
16611656,5
19142557,5
21214417,5
16236850,5
16236850,5
19736179,5
20951018,5
9619472,5
20126968,5
10588620,5
20351956,5
19853399,5
15476998,5
19843062,5
19129289,5
16281663,5
20026578,5
18417444,5
19750190,5
21036024,5
18489687,5
15546454,5
20075385,5
7874944,5
16217231,5
19574331,5
21447136,5
17135646,2
2540788,2
2068695,3
9364183,3
9713447,3
17557771,3
15741434,3
18620853,3
12583942,3
14680078,3
17314337,3
10556133,3
10343624,3
11587988,3
12970006,3
12200525,3
15894479,3
8112442,3
19841453,3
12204864,3
8564107,3
11217907,3
12379552,3
9925060,3
15946834,3
9519948,3
12108857,3
8625660,3
9517606,3
20037682,3
10581660,3
19378223,3
15229100,3
18310480,3
12570112,3
18778120,3
1489129,3
12391509,3
10343624,3
14682412,3
11324900,3
10359405,3
7497762,3
10095821,3
2180105,3
1412119,3
15363007,3
2234207,5
2776873,5
502570,5
109452,5
8394199,5
3567302,5
5954408,5
16368945,5
2014850,3
17845320,3
22873356,3
9988808,3
8378121,3
15121566,3
2677863,3
8333483,3
6990720,3
9015696,3
10430197,3
9215169,3
12712108,3
9824184,3
12237643,3
6374098,3
5823684,5
8424190,5
770152,2
382750,2
18759,2
7011469,2
2669445,2
2655717,2
6145580,2
6785794,2
9519099,2
4555882,2
6199949,2
3246215,2
7913572,2
9704776,0
8885726,0
3353045,0
23429964,5
10351929,5
18057051,5
22018993,5
15672845,5
22349069,5
10875487,2
11520711,2
23291349,2
16871333,2
22773713,2
8473676,2
15176685,2
12065339,2
8430965,2
17479604,2
10383596,2
17947611,2
18951618,2
20920764,2
17209399,2
7648499,2
19634756,2
15234692,2
16325694,2
4264387,2
8090293,2
1835704,2
2647051,2
2521362,2
8452179,3
10457295,3
4592549,3
2178582,3
4098434,3
4729992,3
13159368,3
1898630,3
7375236,3
8792486,3
8228368,3
1616214,3
12783106,4
8661630,4
15878544,4
10436448,4
10091293,4
17208082,4
19635277,4
12669122,4
16444853,4
9974369,4
11137927,4
12706636,4
7831650,4
19121589,4
11057850,4
11468604,0.5
1744753,0.5
16892780,0.5
10448773,0.5
11001084,0.5
430774,0.5
11716196,0.5
12324673,0.5
12106617,0.5
19253130,0.5
18216062,0.5
8296253,0.5
19585472,3
15149513,3
19141065,3
17604143,3
18093246,3
16403107,3
18269664,3
2195345,3
17658663,3
12140475,3
16710580,3
17535232,3
7600216,3
18158199,3
19135958,3
19267842,3
17438179,3
15857105,3
18647310,3
8426717,3
16831672,3
8981304,2
8469315,2
8301153,2
10102427,2
12926838,2
9345462,2
10489026,2
10443885,2
6750396,1
18710420,1
2526721,1
3300449,1
8776785,1
12958052,1
11003974,1
1736753,1
9603132,1
14694248,1
9989366,1
6142508,1
2040719,1
1541143,1
9540364,1
3294213,1
3067313,1
2285274,2
7050702,2
4104457,2
7373086,2
7347558,2
3521480,2
4908341,2
4908341,2
4908341,2
4908341,2
11244724,2
6770291,2
4906644,2
4948478,2
16557714,2
5534106,2
7044294,2
368354,2
1267254,2
5310209,2
4919024,2
6142218,2
7003032,2
7337431,2
4891873,2
2712549,2
4947223,2
5312248,2
7007668,2
5325584,2
4897137,2
6859836,2
11386927,3
16154016,3
6110954,3
3094811,3
12417537,3
6112739,3
15381674,3
2864374,3
9234823,3
2895662,3
9732338,3
6750166,3
23837606,5
25500940,5
9361539,5
12067023,5
10066840,2
1679154,2
1520191,3
12319813,3
17574897,3
14019983,3
1883790,3
9166199,3
2567873,3
2692698,3
2714504,3
6134093,3
3862405,3
6668531,3
17319414,3
10456309,3
2785402,3
3418271,3
7928535,3
10930365,1
12730861,1
17567869,1
11686218,1
12622759,1
14684584,1
18240282,1
11856075,1
9663827,1
8412364,1
11340683,5
3393383,5
6352602,5
401521,5
3518048,5
10190914,5
21841720,3
17394627,3
8105630,3
1969197,3
10025747,3
12964231,3
2656603,3
10807893,3
10620007,3
18436085,3
3929906,3
12729523,3
6387632,3
3027267,3
11463999,3
2368979,3
8029587,3
15796146,3
7500174,3
12904840,3
3536644,3
17324657,3
9225334,3
16182685,3
